ts,open,high,low,close
1763746920,2792.96,2795.59,2792.19,2795.17
1763746980,2795.17,2796.19,2793.26,2793.45
1763747040,2793.45,2794.07,2791.89,2793.06
1763747100,2793.06,2802,2792.58,2800.87
1763747160,2800.87,2801.17,2790.44,2795.82
1763747220,2795.82,2800.23,2794.94,2799.9
1763747280,2799.9,2801.93,2797.89,2801.41
1763747340,2801.41,2802.31,2800,2801.36
1763747400,2801.36,2801.4,2795.47,2796.46
1763747460,2796.46,2799.98,2795.25,2798.35
1763747520,2798.35,2798.53,2789.22,2789.48
1763747580,2789.48,2790.76,2783.49,2785.71
1763747640,2785.71,2785.89,2777.57,2782.98
1763747700,2782.98,2791.17,2782.98,2787.95
1763747760,2787.95,2787.95,2780.06,2782.94
1763747820,2782.94,2784.72,2780,2783.49
1763747880,2783.49,2786.79,2780.2,2781.4
1763747940,2781.4,2783.07,2778.43,2779.7
1763748000,2779.7,2782.29,2774.54,2775.22
1763748060,2775.22,2776.82,2773.26,2774.44
1763748120,2774.44,2776.61,2772.39,2774.41
1763748180,2774.41,2775.48,2764.42,2768
1763748240,2768,2768,2756.52,2756.84
1763748300,2756.84,2759.48,2750.01,2750.93
1763748360,2750.93,2758.25,2745.38,2752.98
1763748420,2752.98,2753.73,2745.63,2750.35
1763748480,2750.35,2750.54,2745.13,2748.41
1763748540,2748.41,2755.2,2745.54,2752.5
1763748600,2752.5,2753.35,2746.65,2748.03
1763748660,2748.03,2751.94,2739.52,2743.8
